Historic Center of Vienna;18,736 reviews;#1 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d1534524-Reviews-Historic_Center_of_Vienna-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Neighborhoods', 'Historic Walking Areas', 'Historic Sites'];The historic centre of Vienna is rich in beautiful architecture, including Baroque castles and gardens, as well as the late-19th-century Ringstrasse lined with grand buildings, monuments and parks.;[];As featured in Vienna, cosmopolitan city.;48.208591;16.369694;
Donaucity-Kirche Christus, Hoffnung der Welt;15 reviews;#146 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d6938212-Reviews-Donaucity_Kirche_Christus_Hoffnung_der_Welt-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Closed NowHours Today: 8:00 AM - 7:00 PMSee all hours;['Sun', '8:00 AM - 7:00 PM', 'Mon - Sat', '8:00 AM - 6:00 PM'];;48.233021;16.415251;
Akademie der Wissenschaften;23 reviews;#147 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d590561-Reviews-Akademie_der_Wissenschaften-Vienna.html;['Sights & Landmarks', 'Architectural Buildings', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208832;16.377199;
Music Mile;60 reviews;#148 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d267792-Reviews-Music_Mile-Vienna.html;['Shopping', 'Sights & Landmarks', 'Historic Walking Areas', 'Shopping Malls'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.205170;16.370951;
Beethovengang;28 reviews;#149 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d1913436-Reviews-Beethovengang-Vienna.html;['Sights & Landmarks', 'Historic Walking Areas'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.254684;16.358856;
Pfarre St. Elisabeth;30 reviews;#150 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10448189-Reviews-Pfarre_St_Elisabeth-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.190681;16.374750;
St Marxer Friedhof;22 reviews;#151 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d246611-Reviews-St_Marxer_Friedhof-Vienna.html;['Sights & Landmarks', 'Cemeteries'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Servitenkirche;13 reviews;#152 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12856087-Reviews-Servitenkirche-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.220428;16.363840;
DC Towers;42 reviews;#153 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10836068-Reviews-DC_Towers-Vienna.html;['Sights & Landmarks', 'Observation Decks & Towers', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.232250;16.412849;
Lusthaus im Prater;38 reviews;#154 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d591135-Reviews-Lusthaus_im_Prater-Vienna.html;['Sights & Landmarks', 'Nightlife', 'Coffeehouses', 'Historic Sites'];Closed NowHours Today: 12:00 PM - 6:00 PMSee all hours;['Mon - Tue', '12:00 PM - 10:00 PM', 'Thu - Fri', '12:00 PM - 10:00 PM', 'Sat - Sun', '12:00 PM - 6:00 PM'];;48.192528;16.438931;
Leopoldsbrunnen;30 reviews;#155 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d11708131-Reviews-Leopoldsbrunnen-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208366;16.370344;
Bruckner Statue;44 reviews;#156 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d194157-Reviews-Bruckner_Statue-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];A statue of 19th-century composer Anton Bruckner located in the Stadtpark.;['Sun - Sat', '12:00 AM - 11:59 PM'];;48.206959;16.381950;
Schlosstheater Schonbrunn;20 reviews;#157 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d245611-Reviews-Schlosstheater_Schonbrunn-Vienna.html;['Sights & Landmarks', 'Concerts & Shows', 'Historic Sites', 'Theaters'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.179401;16.316071;
Tegetthof Denkmal;29 reviews;#158 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d592609-Reviews-Tegetthof_Denkmal-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.216930;16.392401;
Strudlhofstiege;38 reviews;#159 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d2054229-Reviews-Strudlhofstiege-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.222172;16.357738;
Austriabrunnen;13 reviews;#160 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13915096-Reviews-Austriabrunnen-Vienna.html;['Sights & Landmarks', 'Monuments & Statues', 'Points of Interest & Landmarks'];Open NowHours Today: 12:00 AM - 11:59 PMSee all hours;['Sun - Sat', '12:00 AM - 11:59 PM'];;48.211712;16.365120;
Paulanerkirche;17 reviews;#161 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d8520397-Reviews-Paulanerkirche-Vienna.html;['Sights & Landmarks', 'Architectural Buildings', 'Points of Interest & Landmarks', 'Sacred & Religious Sites', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.195862;16.367470;
Statue of Johann Christoph Friedrich von Schiller;17 reviews;#162 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10136240-Reviews-Statue_of_Johann_Christoph_Friedrich_von_Schiller-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.216599;16.386110;
Elefant;21 reviews;#163 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12099134-Reviews-Elefant-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Open NowHours Today: 12:00 AM - 11:59 PMSee all hours;['Sun - Sat', '12:00 AM - 11:59 PM'];;48.202999;16.366501;
Denkmal der Republik;52 reviews;#164 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d8638888-Reviews-Denkmal_der_Republik-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.209980;16.374510;
Fillgraderstiege;18 reviews;#165 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d6888612-Reviews-Fillgraderstiege-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.201729;16.360210;
Sigmund Freud Museum;1,182 reviews;#166 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d194137-Reviews-Sigmund_Freud_Museum-Vienna.html;['Museums', 'Sights & Landmarks', 'Historic Sites', 'Specialty Museums'];Freud's former home contains numerous documents and photographs from throughout the famous psychologist's life.;['Sun - Sat', '10:00 AM - 6:00 PM'];;48.218513;16.363010;
Otto Wagner Hofpavillon Hietzing;20 reviews;#167 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d9725709-Reviews-Otto_Wagner_Hofpavillon_Hietzing-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.187222;16.308500;
Elmayer Dance School;12 reviews;#168 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d2143280-Reviews-Elmayer_Dance_School-Vienna.html;['Sights & Landmarks', 'Educational sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.206810;16.367670;
Generali-Arena;13 reviews;#169 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d6484346-Reviews-Generali_Arena-Vienna.html;['Sights & Landmarks', 'Arenas & Stadiums'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.161919;16.388430;
Mariensaule;25 reviews;#170 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d11444829-Reviews-Mariensaule-Vienna.html;['Sights & Landmarks', 'Monuments & Statues', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.211098;16.367865;
Denkmal Kaiser Josef II.;20 reviews;#171 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13556174-Reviews-Denkmal_Kaiser_Josef_II-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.206032;16.367359;
Naglergasse;16 reviews;#172 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d11750488-Reviews-Naglergasse-Vienna.html;['Sights & Landmarks', 'Scenic Walking Areas', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.210281;16.367510;
Republik Kugelmugel;24 reviews;#173 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10227139-Reviews-Republik_Kugelmugel-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];;[];;48.216190;16.396219;
Der Bundesprasident Amtsitze;15 reviews;#174 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d11616111-Reviews-Der_Bundesprasident_Amtsitze-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Park Hrabalek - Boehmischer Prater;21 reviews;#175 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10226589-Reviews-Park_Hrabalek_Boehmischer_Prater-Vienna.html;['Fun & Games', 'Sights & Landmarks', 'Game & Entertainment Centers', 'Points of Interest & Landmarks'];In our amusement Park you will find Europe’s oldest carousel, a 6D cinema, a ghost train, a billiard minigolf ground, a small Museum and much more. You can also enjoy our self made lemonades and our delicious snacks. We spend all our revenues for...more;[];;48.167252;16.399290;
House of Austrian History;6 reviews;#176 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d17581385-Reviews-House_of_Austrian_History-Vienna.html;['Museums', 'Sights & Landmarks', 'Points of Interest & Landmarks', 'History Museums'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.204903;16.364956;
Palais Ephrussi;15 reviews;#177 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10593658-Reviews-Palais_Ephrussi-Vienna.html;['Sights & Landmarks', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.213554;16.362446;
Arik-Brauer-Haus;17 reviews;#178 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d7928880-Reviews-Arik_Brauer_Haus-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.190632;16.339420;
Niemals Vergessen fuer die Opfer der Gestapo;23 reviews;#179 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d2166706-Reviews-Niemals_Vergessen_fuer_die_Opfer_der_Gestapo-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.211620;16.369570;
Danubebrunnen;8 reviews;#180 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13556197-Reviews-Danubebrunnen-Vienna.html;['Sights & Landmarks', 'Fountains'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.204559;16.368959;
Burgerliches Zeughaus;14 reviews;#181 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d8624759-Reviews-Burgerliches_Zeughaus-Vienna.html;['Sights & Landmarks', 'Government Buildings', 'Military Bases & Facilities', 'Architectural Buildings', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.212002;16.368540;
Dr.- Karl-Lueger-Gedachtniskirche;12 reviews;#182 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d8626797-Reviews-Dr_Karl_Lueger_Gedachtniskirche-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals', 'Sacred & Religious Sites', 'Cemeteries', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.151001;16.438435;
Kursalon;12 reviews;#183 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14880737-Reviews-Kursalon-Vienna.html;['Concerts & Shows', 'Sights & Landmarks', 'Architectural Buildings', 'Theaters'];;[];;48.203190;16.377750;
Money Museum;15 reviews;#184 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d592250-Reviews-Money_Museum-Vienna.html;['Sights & Landmarks', 'Museums', 'Specialty Museums', 'Government Buildings'];Oesterreichisches Nationalbank (Austrian National Bank) is a stolid building designed by a pupil of Otto Wagner (for whom the square where it's located is named), Leopold Bauer. During the four-power occupation of Austria following WW II, the...more;[];;48.216148;16.354469;
Desert House;72 reviews;#185 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d4318272-Reviews-Desert_House-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Closed NowHours Today: 9:00 AM - 5:00 PMSee all hours;['Sun - Sat', '9:00 AM - 5:00 PM'];;48.184715;16.302315;
Orangery at Schoenbrunn Palace;260 reviews;#186 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d245539-Reviews-Orangery_at_Schoenbrunn_Palace-Vienna.html;['Nature & Parks', 'Sights & Landmarks', 'Historic Sites', 'Points of Interest & Landmarks', 'Nature & Wildlife Areas'];The Viennese Orangery was used as a location for magnificent festivities as far back as the days of the emperor. We are continuing this tradition! The musical performance of the well known Schoenbrunn Palace Orchestra accompanied by masterful...more;['Sun - Sat', '9:00 AM - 10:30 PM'];;48.185165;16.317505;
Bohemian Court Chancery;14 reviews;#187 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d311223-Reviews-Bohemian_Court_Chancery-Vienna.html;['Sights & Landmarks', 'Sacred & Religious Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.211819;16.370600;
Joseph Graf Radetzky von Radetz;11 reviews;#188 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12099189-Reviews-Joseph_Graf_Radetzky_von_Radetz-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208488;16.382021;
Hietzinger Friedhof;13 reviews;#189 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10082307-Reviews-Hietzinger_Friedhof-Vienna.html;['Sights & Landmarks', 'Cemeteries'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.176220;16.299795;
Triumphwagen des Marc Anton;20 reviews;#190 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12099127-Reviews-Triumphwagen_des_Marc_Anton-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.200432;16.366280;
Alte Musik in St. Ruprecht;8 reviews;#191 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d6898052-Reviews-Alte_Musik_in_St_Ruprecht-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.212158;16.374161;
Mozarthaus Vienna;1,296 reviews;#192 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d194160-Reviews-Mozarthaus_Vienna-Vienna.html;['Sights & Landmarks', 'Museums', 'Specialty Museums', 'Historic Sites'];Mozarthaus Vienna presents the life and work of the musical genius Wolfgang Amadé Mozart, with particular emphasis on his Vienna years from 1781 to 1791, in a unique setting in the heart of Vienna close to St Stephan’s Cathedral. Domgasse 5 is the...more;['Sun - Sat', '10:00 AM - 7:00 PM']; the summer weekend;48.208160;16.374880;
Palais Epstein;13 reviews;#193 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d8571106-Reviews-Palais_Epstein-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.207981;16.359159;
Jewish Museum Judenplatz;23 reviews;#194 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d15592374-Reviews-Jewish_Museum_Judenplatz-Vienna.html;['Sights & Landmarks', 'Educational sites', 'Historic Sites', 'Ancient Ruins'];;[];;48.211922;16.369240;
Lessing-Denkmal;29 reviews;#195 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10192977-Reviews-Lessing_Denkmal-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.211510;16.370110;
St. Othmar unter den Weissgerbern;12 reviews;#196 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d8521028-Reviews-St_Othmar_unter_den_Weissgerbern-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals', 'Sacred & Religious Sites', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.210098;16.390230;
Schweizertor;7 reviews;#197 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14880691-Reviews-Schweizertor-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Grillparzerdenkmal;11 reviews;#198 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13230704-Reviews-Grillparzerdenkmal-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.207520;16.360836;
Wasserturm Wienna;8 reviews;#199 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12986551-Reviews-Wasserturm_Wienna-Vienna.html;['Sights & Landmarks', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.169319;16.353109;
Denkmal Erzherzog Albrecht;18 reviews;#200 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13556621-Reviews-Denkmal_Erzherzog_Albrecht-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.204559;16.368959;
Alsergrund;8 reviews;#201 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d244509-Reviews-Alsergrund-Vienna.html;['Sights & Landmarks', 'Neighborhoods'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Pallas-Athene-Brunnen;7 reviews;#202 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13983160-Reviews-Pallas_Athene_Brunnen-Vienna.html;['Sights & Landmarks', 'Fountains'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.207981;16.359159;
Salesianerkirche;10 reviews;#203 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d11895777-Reviews-Salesianerkirche-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals', 'Sacred & Religious Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.192051;16.395380;
Schloss Neugebaude;9 reviews;#204 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10055071-Reviews-Schloss_Neugebaude-Vienna.html;['Sights & Landmarks', 'Castles'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.160637;16.442360;
Historisches Wetterhauschen;8 reviews;#205 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13387010-Reviews-Historisches_Wetterhauschen-Vienna.html;['Sights & Landmarks', 'Architectural Buildings', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.204880;16.377560;
Miniatur Tirolerland;7 reviews;#206 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d11855539-Reviews-Miniatur_Tirolerland-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.195351;16.359289;
Lapis Lazuli Brunnen;9 reviews;#207 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13559182-Reviews-Lapis_Lazuli_Brunnen-Vienna.html;['Sights & Landmarks', 'Fountains'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208382;16.363779;
Opernbrunnen;15 reviews;#208 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13418273-Reviews-Opernbrunnen-Vienna.html;['Sights & Landmarks', 'Fountains'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.202759;16.368851;
Koptische St. Markus Orthodoxe Kirche;7 reviews;#209 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d8624760-Reviews-Koptische_St_Markus_Orthodoxe_Kirche-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.278431;16.421730;
Marienstatue;11 reviews;#210 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10059436-Reviews-Marienstatue-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.218410;16.369930;
Fleischmarkt to Dr. Ignaz Seipel Platz;16 reviews;#211 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d245705-Reviews-Fleischmarkt_to_Dr_Ignaz_Seipel_Platz-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Vienna Central Mosque;8 reviews;#212 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d8116514-Reviews-Vienna_Central_Mosque-Vienna.html;['Sights & Landmarks', 'Sacred & Religious Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.245010;16.397440;
Yppenplatz;11 reviews;#213 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d6880805-Reviews-Yppenplatz-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Wehrmann in Eisen;5 reviews;#214 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13990526-Reviews-Wehrmann_in_Eisen-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.211651;16.357531;
Palais Niederosterreich;4 reviews;#215 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d17572177-Reviews-Palais_Niederosterreich-Vienna.html;['Sights & Landmarks', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.210140;16.365231;
Arkadenhauser;5 reviews;#216 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13984021-Reviews-Arkadenhauser-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.211842;16.358419;
Finanzministerium;10 reviews;#217 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d311232-Reviews-Finanzministerium-Vienna.html;['Sights & Landmarks', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.205448;16.373110;
Triton- und Nymphenbrunnen;7 reviews;#218 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12099188-Reviews-Triton_und_Nymphenbrunnen-Vienna.html;['Sights & Landmarks', 'Fountains', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.214951;16.370911;
