Le Bar;68 reviews;#1 of 181 Nightlife in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13838948-Reviews-Le_Bar-Vienna.html;['Nightlife', 'Bars & Clubs'];Exclusive champagnes. Selected cocktails. Distinguished vintages. Le Bar will delight your senses. You can choose from over 60 vintage champagnes, eight of which are available by the glass. Let our barkeeper Julio treat you to one of their bespoke...more;['Sun - Mon', '5:00 PM - 1:00 AM', 'Tue', '5:00 PM - 12:00 AM', 'Wed', '5:00 PM - 1:00 AM', 'Thu', '5:00 PM - 12:00 AM', 'Fri - Sat', '5:00 PM - 2:00 AM'];1-2 hours;48.204697;16.356600;
Lifestyle;;;https://www.tripadvisor.com//Attraction_Review-g190454-d2372535-Reviews-Lifestyle-Vienna.html;['Nightlife', 'Bars & Clubs'];Club Lifestyle is an Eventlocation in the Vienna Prater. Right next to Schweizer Haus and Pratersauna. Beautiful Garden and open year round!;[];;48.213089;16.404659;
Loco Bar;22 reviews;#151 of 181 Nightlife in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12289385-Reviews-Loco_Bar-Vienna.html;['Nightlife', 'Dance Clubs & Discos', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.231419;16.353880;
Danzon;25 reviews;#152 of 181 Nightlife in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d8514032-Reviews-Danzon-Vienna.html;['Nightlife', 'Dance Clubs & Discos'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.205238;16.371651;
Cafe Bar Porta;10 reviews;#153 of 181 Nightlife in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d16296588-Reviews-Cafe_Bar_Porta-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208309;16.374861;
Gr'fin vom Naschmarkt;21 reviews;#154 of 181 Nightlife in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d245413-Reviews-Gr_fin_vom_Naschmarkt-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.199001;16.363489;
The Office;;;https://www.tripadvisor.com//Attraction_Review-g190454-d12587834-Reviews-The_Office-Vienna.html;['Nightlife', 'Bars & Clubs'];Looking for a place with great ambiance for a special occasion? With us you are exactly right as we pamper you with unique cocktail creations & good mood. Our location can accommodate up to 100 people and can be rented from 25 persons.;[];;48.214741;16.369829;
Village Bar;;;https://www.tripadvisor.com//Attraction_Review-g190454-d19859333-Reviews-Village_Bar-Vienna.html;['Nightlife', 'Gay Clubs & Bars'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Ballsaal Wien;;;https://www.tripadvisor.com//Attraction_Review-g190454-d19793484-Reviews-Ballsaal_Wien-Vienna.html;['Nightlife', 'Dance Clubs & Discos'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Burschik;;;https://www.tripadvisor.com//Attraction_Review-g190454-d19257000-Reviews-Burschik-Vienna.html;['Food & Drink', 'Nightlife', 'Wine Bars'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.198360;16.335409;
Travel in Vienna;;;https://www.tripadvisor.com//Attraction_Review-g190454-d19085838-Reviews-Travel_in_Vienna-Vienna.html;[];;[];;;;
Robert Back;;;https://www.tripadvisor.com//Attraction_Review-g190454-d17560465-Reviews-Robert_Back-Vienna.html;[];;[];;;;
Perlage;;;https://www.tripadvisor.com//Attraction_Review-g190454-d15813874-Reviews-Perlage-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.196339;16.366751;
Das Werk;;;https://www.tripadvisor.com//Attraction_Review-g190454-d15607776-Reviews-Das_Werk-Vienna.html;['Nightlife', 'Concerts & Shows', 'Dance Clubs & Discos', 'Blues Clubs & Bars', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.227058;16.362770;
Selfie - Latino Dance Club;;;https://www.tripadvisor.com//Attraction_Review-g190454-d15564461-Reviews-Selfie_Latino_Dance_Club-Vienna.html;['Nightlife', 'Dance Clubs & Discos'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.203892;16.371130;
Club Fragezeichen;;;https://www.tripadvisor.com//Attraction_Review-g190454-d13120534-Reviews-Club_Fragezeichen-Vienna.html;['Nightlife', 'Dance Clubs & Discos', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.212662;16.373569;
Sofiesbar;;;https://www.tripadvisor.com//Attraction_Review-g190454-d12947495-Reviews-Sofiesbar-Vienna.html;['Nightlife', 'Bars & Clubs'];Closed todayHours Today: ClosedSee all hours;['Tue - Thu', '5:00 PM - 12:00 AM', 'Fri - Sat', '8:00 PM - 4:00 AM'];;48.208920;16.380760;
Barrikade;;;https://www.tripadvisor.com//Attraction_Review-g190454-d11929371-Reviews-Barrikade-Vienna.html;['Nightlife', 'Bars & Clubs'];Closed NowHours Today: 5:00 PM - 12:00 AMSee all hours;['Thu - Sun', '5:00 PM - 12:00 AM'];;48.202148;16.353279;
Nightdream Bar Vienna;;;https://www.tripadvisor.com//Attraction_Review-g190454-d8854419-Reviews-Nightdream_Bar_Vienna-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.222542;16.345369;
B1;;;https://www.tripadvisor.com//Attraction_Review-g190454-d4081841-Reviews-B1-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.184361;16.327200;
Vorstadt;;;https://www.tripadvisor.com//Attraction_Review-g190454-d245643-Reviews-Vorstadt-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.205952;16.328890;
Roter Engel;;;https://www.tripadvisor.com//Attraction_Review-g190454-d245559-Reviews-Roter_Engel-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.211830;16.375160;
Pulse;;;https://www.tripadvisor.com//Attraction_Review-g190454-d245552-Reviews-Pulse-Vienna.html;['Nightlife', 'Bars & Clubs'];Closed todayHours Today: ClosedSee all hours;['Tue - Fri', '6:00 PM - 12:00 AM', 'Sat', '8:00 PM - 12:00 AM'];;48.197220;16.343870;
Planet Music;;;https://www.tripadvisor.com//Attraction_Review-g190454-d245549-Reviews-Planet_Music-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.244030;16.377680;
Piper's Ballroom;;;https://www.tripadvisor.com//Attraction_Review-g190454-d245548-Reviews-Piper_s_Ballroom-Vienna.html;['Nightlife', 'Dance Clubs & Discos'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.194489;16.350960;
Mosaique;;;https://www.tripadvisor.com//Attraction_Review-g190454-d245460-Reviews-Mosaique-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208019;16.378651;
Libro Music Hall;;;https://www.tripadvisor.com//Attraction_Review-g190454-d245453-Reviews-Libro_Music_Hall-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.213673;16.406254;
Klub Shabu;;;https://www.tripadvisor.com//Attraction_Review-g190454-d245449-Reviews-Klub_Shabu-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.200550;16.370443;
Hot Pepper;;;https://www.tripadvisor.com//Attraction_Review-g190454-d245429-Reviews-Hot_Pepper-Vienna.html;['Nightlife', 'Bars & Clubs'];Closed NowHours Today: 11:00 AM - 10:00 PMSee all hours;['Sun - Fri', '11:00 AM - 10:00 PM'];;48.200390;16.365900;
Havana Club;;;https://www.tripadvisor.com//Attraction_Review-g190454-d245419-Reviews-Havana_Club-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.202560;16.372610;
Guess Club;;;https://www.tripadvisor.com//Attraction_Review-g190454-d245417-Reviews-Guess_Club-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.196964;16.354172;
Gerard;;;https://www.tripadvisor.com//Attraction_Review-g190454-d245409-Reviews-Gerard-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.210930;16.348579;
Camera;;;https://www.tripadvisor.com//Attraction_Review-g190454-d245369-Reviews-Camera-Vienna.html;['Nightlife', 'Bars & Clubs'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.198551;16.350080;
